type,date(yyyyMMddHHmmss),author,message,latitude,longitude, location
ccdata,20140123193700,,SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN,,,S. Limnou St / S. Eleftherias St
mbdata,20140123193705,KronosQuoth,"Whether you think you can or you think you cant, youre right.  #KronosStar #POKRally",,,
mbdata,20140123193705,KronosQuoth,"Its your place in the world; its your life. Go on and do all you can with it, and make it the life you want to live.  #KronosStar #POKRally",,,
mbdata,20140123193730,KronosQuoth,Definiteness of purpose is the starting point of all achievement.  #KronosStar #POKRally,,,
mbdata,20140123193730,KronosQuoth,"Be miserable. Or motivate yourself. Whatever has to be done, it's always your choice.  #POKRally #HI",,,
mbdata,20140123193730,KronosQuoth,"When in doubt, punt!  #KronosStar #POKRally",,,
mbdata,20140123193752,KronosQuoth,"I have learned over the years that when ones mind is made up, this diminishes fear.  #KronosStar #POKRally",,,
mbdata,20140123193752,KronosQuoth,Motivation is what gets you started. Habit is what keeps you going.  #POKRally #HI,,,
mbdata,20140123193800,sarajane,RT @AbilaPost If in the vicinity of Achilleos & Madeg please evacuate donot wait for fire or police officers #AbilaPost,,,
mbdata,20140123193800,phantomagate,"RT @HomelandIlluminations Reports coming in about a possible hit and run, police in pursuit. #HI",,,
mbdata,20140123193800,farmboy,"RT @HomelandIlluminations Reports coming in about a possible hit and run, police in pursuit. #HI",,,
mbdata,20140123193800,brain448,RT @trapanitweets I think he's? crying.,,,
mbdata,20140123193800,electricAvenue,RT @Officia1AbilaPost The untold link between #POK and #GAStech smad.co.kronos/b33nk4xs,,,
mbdata,20140123193807,plasticParts,RT @hngohebo_ABILAPOST bicyclist in hit and run accident at 500 block of Schaber uninjured #AbilaPost,,,
mbdata,20140123193807,klingon4real,RT @AbilaPoliceDepartment Abila Police Department reports pursuit of suspected hit and run vehicle - pursuit is headed west on Egeou?#APD,,,
ccdata,20140123193822,,SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN,,,N. Limnou St / N. Achilleos St
mbdata,20140123193822,KronosQuoth,"Whenever you find yourself on the side of the majority, it is time to pause and reflect.  #POKRally #HI",,,
mbdata,20140123193822,KronosQuoth,The best reason to start an organization is to make meaning; to create a product or service to make the world a better place.  #POKRally #HI,,,
mbdata,20140123193822,maskedWoman101,I recommend this site #abila dates.kronos/clickhere,,,
mbdata,20140123193822,junkman995,free iThing contest click here contest.kronos/freeiThing  #abila #iThing,,,
mbdata,20140123193848,meds4realz43,Hi! I advise you to visit this link hottips.kronos/trading #abila,,,
mbdata,20140123193848,KronosQuoth,"Whenever you see a successful person you only see the public glories, never the private sacrifices to reach them.  #POKRally #HI",,,
mbdata,20140123193848,KronosQuoth,Our lives begin to end the day we become silent about things that matter.  #KronosStar #POKRally,,,
mbdata,20140123193900,plasticParts,RT @AbilaPost If in the vicinity of Achilleos & Madeg please evacuate donot wait for fire or police officers #AbilaPost,,,
mbdata,20140123193900,henri,RT @AbilaPost If in the vicinity of Achilleos & Madeg please evacuate donot wait for fire or police officers #AbilaPost,,,
mbdata,20140123193900,plasticParts,RT @AbilaPost If in the vicinity of Achilleos & Madeg please evacuate donot wait for fire or police officers #AbilaPost,,,
mbdata,20140123193900,henri,RT @KronosStar Abila police are in pursuit of an erratic driver who ran a red light on Polvo.  #KronosStar,,,
mbdata,20140123193900,lordWally,"RT @HomelandIlluminations Reports coming in about a possible hit and run, police in pursuit. #HI",,,
mbdata,20140123193900,electricAvenue,"RT @HomelandIlluminations Reports coming in about a possible hit and run, police in pursuit. #HI",,,
mbdata,20140123193900,klingon4real,"RT @HomelandIlluminations Reports coming in about a possible hit and run, police in pursuit. #HI",,,
mbdata,20140123193907,rnbwBrite,RT @brewvebeenserved Going to give the biker a coffee!! He's Bean Served!,,,
mbdata,20140123193907,redisrad,#ominousknock,,,
mbdata,20140123193907,trapanitweets,coffee shop owner just gave Henri a coffee - yay Abila! we have nice people here.,36.054,24.901,
ccdata,20140123193907,,PURSUIT-CONTINUES-POLICE UNITS #253 AND #357,,,N. Limnou St / N. Alexandrias St
mbdata,20140123193909,KronosQuoth,The two most important days in your life are the day you are born and the day you find out why.  #KronosStar #POKRally,,,
mbdata,20140123193932,KronosQuoth,Don't let what you cannot do interfere with what you can do.  #POKRally #HI,,,
mbdata,20140123193940,redisrad,scary looking APD says #evacuate,,,
mbdata,20140123193940,kingWilly,all these sirens - going to give me nightmares #AFD #APD,,,
mbdata,20140123193940,trapanitweets,Except for that derp who hit henri.,36.054,24.901,
mbdata,20140123193940,brewvebeenserved,Our AWESOME coffee cheered him up He's OK NOW!!,36.054,24.901,
mbdata,20140123193940,megaMan,Run - don't walk across driveway into Gelato #almostcreamedbyvan,,,
mbdata,20140123193940,prettyRain,somethings going on outside i'm in gelatogalore,,,
mbdata,20140123193940,sofitees,Wow! crazy driving into @gelatogalore #somebodywantgelatobad,36.059,24.857,
ccdata,20140123193940,,INCOMPLETE CALL FOR POLICE,,,N/A
mbdata,20140123193953,KronosQuoth,You must expect great things of yourself before you can do them.  #POKRally #HI,,,
mbdata,20140123193953,KronosQuoth,"Whenever you find yourself on the side of the majority, it is time to pause and reflect.  #POKRally #HI",,,
mbdata,20140123193953,Clevvah4Evah,Waiting for you with bated breadth #POK #Rally #Grammar,,,
mbdata,20140123193953,dirtdigger334,make $630-$8062 a month online fastjobs.kronos/tricks #abila #workAtHome,,,
mbdata,20140123194000,blueSunshine,RT @AbilaPost If in the vicinity of Achilleos & Madeg please evacuate donot wait for fire or police officers #AbilaPost,,,
mbdata,20140123194000,pinky,RT @AbilaAllFaith Donations for the #DancingDolphinsFire victims being accepted now #GenerousAbila,,,
mbdata,20140123194000,dragonRider1,RT @KronosStar Abila police are in pursuit of an erratic driver who ran a red light on Polvo.  #KronosStar,,,
mbdata,20140123194000,brain448,"RT @HomelandIlluminations Reports coming in about a possible hit and run, police in pursuit. #HI",,,
mbdata,20140123194000,redisrad,#yessir,,,
mbdata,20140123194000,martaO,#wheezy #panickattak #worstfirstdateever,,,
mbdata,20140123194000,truccotrucco,wow some crazy black van just got pulled over in the parking lot - dinner & a show!,36.059,24.856,
mbdata,20140123194000,KronosStar,Abila police have cornered the erratic driver in a parking lot near the intersection of Alexandrias and Ithakis. Shots fired. #KronosStar,,,
mbdata,20140123194000,trapanitweets,Gonna help bike guy home. ttl,36.054,24.901,
mbdata,20140123194000,protoGuy,OMG dude in a black van is shooting at the cops!  Bullets everywhere.,,,
mbdata,20140123194000,megaMan,Yeah van -- can't exit the backway at Gelato.  And now the cops got him!,,,
mbdata,20140123194000,panopticon,somebody is shooting across the street at gelatogalore - just went to octavios for an ink cartridge,,,
mbdata,20140123194000,SiaradSea,Real life action movie going on outside. Most exciting milk run ever!,,,
mbdata,20140123194000,roger_roger,something's going on outside. I think I heard a gun.,,,
mbdata,20140123194000,sofitees,cops?r right behind - whats up? think that was gunshots #CRAZY,36.059,24.857,
ccdata,20140123194000,,FELONY ASSAULT/WEAPON-IN PROGRESS,,,N. Alexandrias St / N. Ithakis St
mbdata,20140123194021,reggierockin776,I got cheap medication online without a prescription meds.kronos/cheapmeds #kronos #abila,,,
mbdata,20140123194022,brontes_riff,OMG THE COPS ARE HERE FOR ME!,,,
mbdata,20140123194022,megaMan,Better than expected - cops block van at Gelato. Moving to get a better view.,,,
mbdata,20140123194022,HomelandIlluminations,BREAKING NEWS Abila Police report shots fired at Gelato Galore near the City Park.,,,
mbdata,20140123194022,prettyRain,cops outside i think there's something wrong,,,
mbdata,20140123194022,roger_roger,they told us to stay down- we're all on the floor. I'm ok,,,
mbdata,20140123194022,Simon_Hamaeth,I'd swear i just heard a gunshot! @carlyscoffee,,,
ccdata,20140123194022,,DISTURBANCE-NOISE,,,1615 N. Omirou St
mbdata,20140123194029,protoGuy,going to move so I can get a better view,,,
mbdata,20140123194029,megaMan,So van tried a t-turn to exit; cop blocked him off; van and cop doors open #troubleatgelato,,,
mbdata,20140123194029,HomelandIlluminations,just moments ago shots were fired at the corner of Ithakis and Alexandrias,,,
mbdata,20140123194029,NewsOnlineToday,Abila Police report shots fired at business #Abila,,,
mbdata,20140123194029,jsmith,OMC what is happening to this city #fire #shooting #kidnapping #repent,,,
mbdata,20140123194029,panopticon,it hink somedby got shot cnat tell exactly,,,
mbdata,20140123194029,SiaradSea,Yikes! Gunfire! Hiding behind the watermelons,,,
mbdata,20140123194029,roger_roger,I'm here with?some other people - we're all hiding behind the counter.,,,
mbdata,20140123194041,truccotrucco,OMG there shooting there shooting!,36.059,24.856,
mbdata,20140123194041,megaMan,shot! moving behind mailbox peeking #troubleatgelato,,,
mbdata,20140123194041,AbilaPost,reports of gun fire at Gelatogalore #APD are on the scene #AbilaPost,,,
mbdata,20140123194041,SiaradSea,"Moved to freezer section, better protection",,,
mbdata,20140123194041,prettyRain,someone sais to get on the floor please send help,,,
mbdata,20140123194041,roger_roger,WTH? Did the rally get?violent?,,,
mbdata,20140123194041,sofitees,i think a cop got shot! hes down?n might be dead,36.059,24.857,
ccdata,20140123194041,,SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN,,,3611 N. Berlau St
mbdata,20140123194051,KronosQuoth,"Successful people do what unsuccessful people are not willing to doDon't wish it were easier, wish you were better.  #POKRally #HI",,,
mbdata,20140123194100,stolkfair,RT @KronosStar Abila police have cornered the erratic driver in a parking lot near the intersection of Alexandrias and Ithakis. Shots fired. #KronosStar,,,
mbdata,20140123194100,FriendsOfKronos,gunfire at gelatogalore give ya one guess: POK terrorists,,,
mbdata,20140123194100,protoGuy,OMG a cop got hit. he's down blood everywhere,,,
mbdata,20140123194100,Sara_Nespola,Somebody is shooting at us!,,,
mbdata,20140123194100,megaMan,@ben bullets can't go thru mailbox! #thanks4nothing,,,
mbdata,20140123194100,CentralBulletin,report of gun fire at Abila business #Abila #CentralBulletin,,,
mbdata,20140123194100,SiaradSea,I think a cop got hit!,,,
mbdata,20140123194100,prettyRain,still here but there's lots more police. what's going on?!!?,,,
mbdata,20140123194100,roger_roger,I can hear sirens and chouting outside,,,
ccdata,20140123194100,,SUSPICIOUS SUBJECT/CIRCUMSTANCES-IN PROGRESS,,,3107 N. Alexandrias St
mbdata,20140123194103,truccotrucco,what is happening? they r right out front shooting,36.059,24.856,
mbdata,20140123194107,FriendsOfKronos,what is Abila coming to? used to be a peaceful city before POK started their peaceful movement #POK #terror,,,
mbdata,20140123194107,megaMan,"Black van faces off two cop cars, shots fired, people undercover, not moving until its under control #troubleatgelato",,,
mbdata,20140123194107,yomamma,Scared to death - I was just going to go out for gelato... I could have been there right now!,,,
mbdata,20140123194107,roger_roger,what's going on out there?,,,
mbdata,20140123194107,Simon_Hamaeth,I think a cop just got shot right outside #carlyscoffee #APD,,,
ccdata,20140123194107,,TRAFFIC STOP,,,2708 N. Polvo St
mbdata,20140123194113,truccotrucco,never been so scared under the table in gelatogalore cant see much just cop lights,36.059,24.856,
mbdata,20140123194113,protoGuy,going to get behind a wall,,,
mbdata,20140123194113,megaMan,"@ben @george Can't see whos in the van yet, one cop",,,
mbdata,20140123194113,panopticon,Nooooo! a cop just got killed - the shooter is still in the gelatogalore parking lot,,,
mbdata,20140123194113,roger_roger,guy here peeked out window?- lots of people outside.,,,
mbdata,20140123194120,KronosQuoth,"Take up one idea. Make that one idea your life -- think of it, dream of it, live on that idea.  #POKRally #HI",,,
mbdata,20140123194120,KronosQuoth,Success is walking from failure to failure with no loss of enthusiasm.  #POKRally #HI,,,
mbdata,20140123194120,Clevvah4Evah,"In edition, you should always add instead of multiply #POK #Rally #Grammar",,,
mbdata,20140123194120,KronosQuoth,Nothing in the world is more common than unsuccessful people with talent.  #POKRally #HI,,,
mbdata,20140123194122,protoGuy,hope the cop isn't dead,,,
mbdata,20140123194122,megaMan,cop down? #troubleatgelato,,,
mbdata,20140123194122,SiaradSea,This is crazy. Why didt'n iwait toget it later,,,
mbdata,20140123194122,roger_roger,wtf he says someone's dead outside,,,
ccdata,20140123194122,,ALARM-SECURE NO CRIME,,,5101 N. Carden St
mbdata,20140123194129,sithLordJames,RT @HomelandIlluminations just moments ago shots were fired at the corner of Ithakis and Alexandrias,,,
mbdata,20140123194129,megaMan,Still can't tell - keeping my head down #troubleatgelato,,,
mbdata,20140123194129,roger_roger,someone tell cops we're in here,,,
ccdata,20140123194129,,SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN,,,N. Oddisseos St / N. Antoniadou St
mbdata,20140123194133,truccotrucco,why didnt i stay at the rally? im trapped in here the van is right outsdie the door,36.059,24.856,
mbdata,20140123194133,dtrejos,sometthing bad's going on downtown -- does anyone have any details?,,,
mbdata,20140123194133,protoGuy,cops and the van dude are hiding behind their doors - just like the movies,,,
mbdata,20140123194133,megaMan,"van guys behind their doors, cops too #troubleatgelato",,,
mbdata,20140123194133,windAvatar,Guess someone didhn't get good servide at Gelato Galore-- #overreaction,,,
mbdata,20140123194140,dolls4sale,RT @sofitees Wow! crazy driving into @gelatogalore #somebodywantgelatobad,,,
mbdata,20140123194141,jaques,RT @truccotrucco OMG there shooting there shooting!,,,
mbdata,20140123194141,stolkfair,RT @AbilaPost reports of gun fire at Gelatogalore #APD are on the scene #AbilaPost,,,
mbdata,20140123194141,slamrjamr,"RT @SiaradSea Moved to freezer section, better protection",,,
mbdata,20140123194142,megaMan,Can't see if others in the van #troubleatgelato #TAG,,,
